"transcript","logFC","logCPM","LR","PValue","FDR","contrast","expression"
"17446","TRINITY_DN51856_c0_g1_i1",-2.215541407,8.355377688,20.10477693,7.33e-06,0.000174348,"T2_vs_CTL","down"
"17447","TRINITY_DN50604_c0_g1_i3",6.031501503,-0.577084394,20.0996901,7.35e-06,0.000174565,"T2_vs_CTL","up"
"17448","TRINITY_DN57756_c0_g2_i1",-2.162346407,6.83252275,20.09220222,7.38e-06,0.000175001,"T2_vs_CTL","down"
"17449","TRINITY_DN53683_c0_g1_i1",-2.255243544,3.440398901,20.08171249,7.42e-06,0.000175715,"T2_vs_CTL","down"
"17450","TRINITY_DN43221_c0_g1_i1",3.056034217,1.929954772,20.06016005,7.5e-06,0.000177455,"T2_vs_CTL","up"
"17451","TRINITY_DN26486_c0_g1_i1",2.459997522,2.617982393,20.04331528,7.57e-06,0.000178773,"T2_vs_CTL","up"
"17452","TRINITY_DN54328_c0_g1_i1",-2.155180596,5.349752669,20.02509247,7.64e-06,0.00018023,"T2_vs_CTL","down"
"17453","TRINITY_DN100034_c0_g1_i1",6.186697821,-1.426100518,20.01321415,7.69e-06,0.000181098,"T2_vs_CTL","up"
"17454","TRINITY_DN44413_c0_g1_i1",2.566402892,2.014628002,19.98802996,7.79e-06,0.000183241,"T2_vs_CTL","up"
"17455","TRINITY_DN42167_c0_g1_i1",-2.523065901,2.200648306,19.97218861,7.86e-06,0.000184507,"T2_vs_CTL","down"
"17456","TRINITY_DN60928_c1_g1_i1",-2.199720693,8.176608416,19.94618426,7.97e-06,0.000186771,"T2_vs_CTL","down"
"17457","TRINITY_DN64972_c7_g1_i2",2.421556363,2.652968436,19.94036995,7.99e-06,0.000186908,"T2_vs_CTL","up"
"17458","TRINITY_DN5640_c0_g1_i1",2.290084301,3.554157296,19.93783318,8e-06,0.000186908,"T2_vs_CTL","up"
"17459","TRINITY_DN61573_c0_g1_i1",2.537430629,2.238006075,19.93676594,8e-06,0.000186908,"T2_vs_CTL","up"
"17460","TRINITY_DN48543_c0_g1_i1",6.178001027,-1.517792129,19.93125412,8.03e-06,0.000187187,"T2_vs_CTL","up"
"17461","TRINITY_DN61021_c0_g1_i1",-2.273105958,3.207842471,19.91456047,8.1e-06,0.000188566,"T2_vs_CTL","down"
"17462","TRINITY_DN62272_c1_g1_i2",-2.20693518,3.840995675,19.88907298,8.21e-06,0.000190831,"T2_vs_CTL","down"
"17463","TRINITY_DN50963_c0_g1_i1",-2.276450741,3.191466236,19.88471397,8.23e-06,0.000191001,"T2_vs_CTL","down"
"17464","TRINITY_DN60183_c0_g1_i1",-2.827518564,1.091674302,19.87314383,8.28e-06,0.000191895,"T2_vs_CTL","down"
"17465","TRINITY_DN49617_c0_g1_i1",6.168223358,-1.468489159,19.84954925,8.38e-06,0.000194009,"T2_vs_CTL","up"
"17466","TRINITY_DN54379_c0_g1_i1",2.204984331,4.183562511,19.83279799,8.45e-06,0.000195446,"T2_vs_CTL","up"
"17467","TRINITY_DN59051_c0_g1_i2",-3.294426064,0.110996703,19.79187478,8.63e-06,0.00019934,"T2_vs_CTL","down"
"17468","TRINITY_DN32991_c0_g1_i1",-2.209474885,3.721575464,19.78982545,8.64e-06,0.00019934,"T2_vs_CTL","down"
"17469","TRINITY_DN29760_c0_g1_i1",2.16778392,7.373737096,19.78085805,8.68e-06,0.000199955,"T2_vs_CTL","up"
"17470","TRINITY_DN43182_c0_g1_i2",2.880265411,1.328158147,19.77867743,8.69e-06,0.000199955,"T2_vs_CTL","up"
"17471","TRINITY_DN42028_c0_g1_i1",-3.673108384,-0.522579977,19.75862611,8.79e-06,0.000201786,"T2_vs_CTL","down"
"17472","TRINITY_DN59317_c1_g1_i6",-2.834684058,0.964366862,19.74865463,8.83e-06,0.000202564,"T2_vs_CTL","down"
"17473","TRINITY_DN79914_c0_g1_i1",6.119158584,-1.242684596,19.74496772,8.85e-06,0.000202678,"T2_vs_CTL","up"
"17474","TRINITY_DN62837_c0_g1_i3",2.195366754,4.178870806,19.71851237,8.97e-06,0.000205222,"T2_vs_CTL","up"
"17475","TRINITY_DN62335_c0_g1_i1",-3.697372404,-0.575077296,19.69311526,9.09e-06,0.000207684,"T2_vs_CTL","down"
"17476","TRINITY_DN27047_c0_g1_i1",-2.150625672,4.82477669,19.68944665,9.11e-06,0.000207799,"T2_vs_CTL","down"
"17477","TRINITY_DN48387_c0_g1_i1",2.166791149,7.636058066,19.67750679,9.17e-06,0.000208817,"T2_vs_CTL","up"
"17478","TRINITY_DN61407_c1_g1_i2",2.885123496,1.306178786,19.66118829,9.25e-06,0.000210322,"T2_vs_CTL","up"
"17479","TRINITY_DN48817_c0_g1_i2",-3.290499899,0.114107481,19.64599451,9.32e-06,0.000211714,"T2_vs_CTL","down"
"17480","TRINITY_DN60335_c0_g1_i1",2.135874026,5.54823566,19.63622325,9.37e-06,0.000212511,"T2_vs_CTL","up"
"17481","TRINITY_DN5400_c0_g1_i1",2.186688457,5.235453014,19.60017654,9.55e-06,0.000216265,"T2_vs_CTL","up"
"17482","TRINITY_DN36343_c0_g1_i1",-2.516434827,2.078288868,19.57500776,9.67e-06,0.000218837,"T2_vs_CTL","down"
"17483","TRINITY_DN48328_c0_g1_i1",4.041915763,-0.319649253,19.56965596,9.7e-06,0.000219154,"T2_vs_CTL","up"
"17484","TRINITY_DN22318_c0_g1_i1",2.30164455,3.346636184,19.56491108,9.72e-06,0.000219403,"T2_vs_CTL","up"
"17485","TRINITY_DN21304_c0_g1_i1",4.442406804,-0.278893807,19.56207473,9.74e-06,0.000219433,"T2_vs_CTL","up"
"17486","TRINITY_DN49660_c0_g1_i1",2.978127473,1.101770805,19.54051526,9.85e-06,0.000221626,"T2_vs_CTL","up"
"17487","TRINITY_DN52850_c0_g1_i1",2.399658142,2.708015707,19.49941578,1.01e-05,0.000226142,"T2_vs_CTL","up"
"17488","TRINITY_DN62709_c0_g3_i1",-2.122895219,6.399484903,19.48423715,1.01e-05,0.00022764,"T2_vs_CTL","down"
"17489","TRINITY_DN50193_c0_g1_i2",2.214280829,3.848561294,19.48136425,1.02e-05,0.000227678,"T2_vs_CTL","up"
"17490","TRINITY_DN59773_c0_g1_i1",-2.164809348,4.076195217,19.41485808,1.05e-05,0.00023543,"T2_vs_CTL","down"
"17491","TRINITY_DN55205_c0_g1_i2",3.341185833,0.505775122,19.41146307,1.05e-05,0.000235534,"T2_vs_CTL","up"
"17492","TRINITY_DN108710_c0_g1_i1",2.829363189,1.462506986,19.40555902,1.06e-05,0.000235948,"T2_vs_CTL","up"
"17493","TRINITY_DN46827_c0_g1_i1",4.022687936,-0.845904973,19.34617615,1.09e-05,0.000243076,"T2_vs_CTL","up"
"17494","TRINITY_DN49893_c0_g1_i1",-2.986626615,0.610130994,19.33398224,1.1e-05,0.000244308,"T2_vs_CTL","down"
"17495","TRINITY_DN55879_c0_g1_i1",6.027249087,-0.980514714,19.32041201,1.11e-05,0.000245724,"T2_vs_CTL","up"
"17496","TRINITY_DN26213_c0_g1_i1",2.366484953,2.999454639,19.27820099,1.13e-05,0.000250884,"T2_vs_CTL","up"
"17497","TRINITY_DN52073_c0_g1_i3",3.316559983,0.220913822,19.25562333,1.14e-05,0.000253341,"T2_vs_CTL","up"
"17498","TRINITY_DN109644_c0_g1_i1",5.082907944,-1.405329672,19.25425738,1.14e-05,0.000253341,"T2_vs_CTL","up"
"17499","TRINITY_DN56440_c0_g1_i1",5.004698807,-0.921036196,19.25201049,1.15e-05,0.000253341,"T2_vs_CTL","up"
"17500","TRINITY_DN47691_c0_g1_i1",-2.137424144,4.442506555,19.22724841,1.16e-05,0.00025631,"T2_vs_CTL","down"
"17501","TRINITY_DN60134_c4_g1_i2",-2.099319117,5.808936533,19.20577976,1.17e-05,0.000258867,"T2_vs_CTL","down"
"17502","TRINITY_DN42921_c0_g1_i2",6.081637701,-1.438472935,19.18954572,1.18e-05,0.000260734,"T2_vs_CTL","up"
"17503","TRINITY_DN43999_c1_g1_i1",5.056415498,-1.281215201,19.12069262,1.23e-05,0.000269956,"T2_vs_CTL","up"
"17504","TRINITY_DN63429_c0_g1_i1",-2.414340097,2.352627744,19.02764731,1.29e-05,0.000283072,"T2_vs_CTL","down"
"17505","TRINITY_DN52042_c0_g1_i1",-2.097096327,5.419753512,19.0158874,1.3e-05,0.000284449,"T2_vs_CTL","down"
"17506","TRINITY_DN37830_c0_g1_i1",4.747923664,0.025701282,19.00794154,1.3e-05,0.000284891,"T2_vs_CTL","up"
"17507","TRINITY_DN57165_c3_g4_i1",-2.776004503,1.053662292,19.00792388,1.3e-05,0.000284891,"T2_vs_CTL","down"
"17508","TRINITY_DN55915_c0_g1_i1",-3.012433989,0.615417526,19.00413444,1.3e-05,0.000285085,"T2_vs_CTL","down"
"17509","TRINITY_DN56007_c0_g1_i2",-2.109009426,4.747367593,18.97820163,1.32e-05,0.000288609,"T2_vs_CTL","down"
"17510","TRINITY_DN56464_c0_g1_i1",-2.194216562,3.334478686,18.94226638,1.35e-05,0.000293714,"T2_vs_CTL","down"
"17511","TRINITY_DN40281_c0_g1_i1",2.104947302,7.068027323,18.93548635,1.35e-05,0.000294376,"T2_vs_CTL","up"
"17512","TRINITY_DN62341_c0_g2_i1",3.147037021,0.189889873,18.91933607,1.36e-05,0.000296493,"T2_vs_CTL","up"
"17513","TRINITY_DN46986_c0_g1_i1",2.232351621,3.320888802,18.90529457,1.37e-05,0.000298296,"T2_vs_CTL","up"
"17514","TRINITY_DN57512_c0_g1_i1",2.478648056,2.289361631,18.88028632,1.39e-05,0.000301841,"T2_vs_CTL","up"
"17515","TRINITY_DN50030_c0_g1_i1",3.034988084,0.742093857,18.85106208,1.41e-05,0.000306104,"T2_vs_CTL","up"
"17516","TRINITY_DN55713_c0_g1_i1",-2.089380489,5.268452569,18.84634362,1.42e-05,0.000306354,"T2_vs_CTL","down"
"17517","TRINITY_DN50127_c0_g1_i1",-2.094591262,4.99790288,18.8445769,1.42e-05,0.000306354,"T2_vs_CTL","down"
"17518","TRINITY_DN58400_c0_g1_i1",2.589905665,1.668812086,18.84172275,1.42e-05,0.000306418,"T2_vs_CTL","up"
"17519","TRINITY_DN43331_c0_g1_i1",3.066336386,0.911521834,18.83157563,1.43e-05,0.000307656,"T2_vs_CTL","up"
"17520","TRINITY_DN59724_c0_g1_i1",2.69702629,1.51787817,18.8110283,1.44e-05,0.000310588,"T2_vs_CTL","up"
"17521","TRINITY_DN50095_c0_g1_i1",3.093445251,0.443924651,18.80271729,1.45e-05,0.000311434,"T2_vs_CTL","up"
"17522","TRINITY_DN49045_c0_g1_i1",-2.627413612,1.49938178,18.79742502,1.45e-05,0.000311434,"T2_vs_CTL","down"
"17523","TRINITY_DN41598_c0_g1_i1",2.159736414,4.376396637,18.79636089,1.45e-05,0.000311434,"T2_vs_CTL","up"
"17524","TRINITY_DN38420_c0_g1_i1",-2.082214083,5.410934175,18.79606246,1.45e-05,0.000311434,"T2_vs_CTL","down"
"17525","TRINITY_DN61973_c0_g1_i1",-2.309595929,2.639509149,18.76438362,1.48e-05,0.000315971,"T2_vs_CTL","down"
"17526","TRINITY_DN43232_c0_g1_i1",-2.281307485,2.805473441,18.76360491,1.48e-05,0.000315971,"T2_vs_CTL","down"
"17527","TRINITY_DN35915_c0_g1_i2",-2.214783145,3.112152788,18.72683201,1.51e-05,0.000321713,"T2_vs_CTL","down"
"17528","TRINITY_DN46545_c0_g1_i1",2.085299917,6.378080062,18.71505642,1.52e-05,0.000323294,"T2_vs_CTL","up"
"17529","TRINITY_DN59001_c0_g2_i1",5.86712801,-0.60987397,18.70906457,1.52e-05,0.000323899,"T2_vs_CTL","up"
"17530","TRINITY_DN41704_c0_g2_i1",5.732775406,0.111139555,18.67630369,1.55e-05,0.000329094,"T2_vs_CTL","up"
"17531","TRINITY_DN6843_c0_g1_i1",2.101786771,7.367761846,18.66424538,1.56e-05,0.000330762,"T2_vs_CTL","up"
"17532","TRINITY_DN64902_c1_g3_i1",-2.200856184,3.185861786,18.61878076,1.6e-05,0.000338316,"T2_vs_CTL","down"
"17533","TRINITY_DN61710_c5_g1_i1",2.200456735,11.27970728,18.58412322,1.63e-05,0.000344087,"T2_vs_CTL","up"
"17534","TRINITY_DN59679_c0_g1_i1",2.23269171,3.100877165,18.56504325,1.64e-05,0.000346689,"T2_vs_CTL","up"
"17535","TRINITY_DN38078_c0_g1_i1",-2.124393908,3.859019528,18.56494867,1.64e-05,0.000346689,"T2_vs_CTL","down"
"17536","TRINITY_DN48020_c0_g2_i1",-2.131189546,8.661541855,18.55302664,1.65e-05,0.000348425,"T2_vs_CTL","down"
"17537","TRINITY_DN33093_c0_g1_i1",2.743688943,1.598749439,18.54935863,1.66e-05,0.000348657,"T2_vs_CTL","up"
"17538","TRINITY_DN61643_c0_g2_i1",-2.68009622,1.196776793,18.54688091,1.66e-05,0.000348672,"T2_vs_CTL","down"
"17539","TRINITY_DN43491_c0_g1_i1",-2.35722898,2.421175965,18.52613237,1.68e-05,0.000352046,"T2_vs_CTL","down"
"17540","TRINITY_DN46148_c0_g1_i1",3.60400223,0.603842419,18.51190826,1.69e-05,0.000354238,"T2_vs_CTL","up"
"17541","TRINITY_DN54922_c0_g1_i3",2.253801613,3.111861134,18.48016292,1.72e-05,0.000359737,"T2_vs_CTL","up"
"17542","TRINITY_DN93725_c0_g1_i1",4.304990356,-1.0056478,18.46230572,1.73e-05,0.000362258,"T2_vs_CTL","up"
"17543","TRINITY_DN58844_c0_g1_i1",2.30757437,2.718590037,18.46208901,1.73e-05,0.000362258,"T2_vs_CTL","up"
"17544","TRINITY_DN33111_c0_g1_i1",-3.395835786,-0.411588601,18.45477191,1.74e-05,0.000363198,"T2_vs_CTL","down"
"17545","TRINITY_DN38194_c0_g1_i1",2.852643227,1.158621132,18.44915904,1.74e-05,0.000363816,"T2_vs_CTL","up"
"17546","TRINITY_DN49802_c0_g1_i1",-2.070709576,5.1692125,18.44521079,1.75e-05,0.000364117,"T2_vs_CTL","down"
"17547","TRINITY_DN29679_c0_g1_i1",5.791054859,-0.474036288,18.43629358,1.76e-05,0.00036537,"T2_vs_CTL","up"
"17548","TRINITY_DN35255_c0_g1_i1",2.080120203,5.418372948,18.4265111,1.77e-05,0.000366795,"T2_vs_CTL","up"
"17549","TRINITY_DN50823_c0_g1_i1",4.359019861,-1.231341488,18.42223471,1.77e-05,0.000367164,"T2_vs_CTL","up"
"17550","TRINITY_DN55457_c0_g1_i1",2.115354462,4.060026178,18.41672953,1.77e-05,0.00036777,"T2_vs_CTL","up"
"17551","TRINITY_DN62709_c0_g1_i1",-2.850822923,0.829094647,18.40878449,1.78e-05,0.00036885,"T2_vs_CTL","down"
"17552","TRINITY_DN62929_c3_g2_i1",-2.477428313,1.904194854,18.40172874,1.79e-05,0.000369762,"T2_vs_CTL","down"
"17553","TRINITY_DN35950_c0_g1_i1",-2.34588159,2.486758548,18.39682561,1.79e-05,0.000370257,"T2_vs_CTL","down"
"17554","TRINITY_DN53586_c0_g1_i1",5.671482474,0.261696448,18.39276897,1.8e-05,0.000370589,"T2_vs_CTL","up"
"17555","TRINITY_DN34742_c0_g1_i1",-3.462997677,0.240763566,18.35440988,1.83e-05,0.000377661,"T2_vs_CTL","down"
"17556","TRINITY_DN56693_c0_g1_i1",5.829613319,-0.619783535,18.35114717,1.84e-05,0.000377843,"T2_vs_CTL","up"
"17557","TRINITY_DN61709_c14_g1_i1",2.057778048,5.646488711,18.34810874,1.84e-05,0.000377982,"T2_vs_CTL","up"
"17558","TRINITY_DN47759_c1_g1_i1",5.890560777,-0.956024546,18.30190521,1.89e-05,0.000386786,"T2_vs_CTL","up"
"17559","TRINITY_DN40539_c0_g1_i1",-2.640218697,1.247736105,18.268729,1.92e-05,0.0003931,"T2_vs_CTL","down"
"17560","TRINITY_DN58852_c3_g1_i2",-2.516121064,1.703815463,18.26501083,1.92e-05,0.000393386,"T2_vs_CTL","down"
"17561","TRINITY_DN43422_c0_g2_i1",2.083114269,4.618126692,18.25955916,1.93e-05,0.000394032,"T2_vs_CTL","up"
"17562","TRINITY_DN39488_c0_g1_i2",-2.052395733,5.269701804,18.24821122,1.94e-05,0.000395903,"T2_vs_CTL","down"
"17563","TRINITY_DN46551_c0_g1_i1",-2.107082259,3.849947751,18.23679054,1.95e-05,0.000397799,"T2_vs_CTL","down"
"17564","TRINITY_DN64555_c0_g1_i1",-2.056016459,5.150504387,18.23042482,1.96e-05,0.000398645,"T2_vs_CTL","down"
"17565","TRINITY_DN47954_c0_g1_i1",-2.431683384,2.321212324,18.20243043,1.99e-05,0.000404056,"T2_vs_CTL","down"
"17566","TRINITY_DN64908_c0_g1_i5",5.816511665,-0.65184895,18.19875995,1.99e-05,0.000404344,"T2_vs_CTL","up"
"17567","TRINITY_DN89719_c0_g1_i1",5.790789384,-0.568242434,18.1830299,2.01e-05,0.000407014,"T2_vs_CTL","up"
"17568","TRINITY_DN46586_c0_g1_i1",-2.067982664,4.544845145,18.18161161,2.01e-05,0.000407014,"T2_vs_CTL","down"
"17569","TRINITY_DN64062_c1_g1_i1",2.084343264,7.809458777,18.17912001,2.01e-05,0.000407054,"T2_vs_CTL","up"
"17570","TRINITY_DN28195_c0_g1_i1",-2.037325651,5.969128423,18.13208627,2.06e-05,0.000416696,"T2_vs_CTL","down"
"17571","TRINITY_DN62497_c1_g1_i1",-2.098633541,3.873802938,18.12993433,2.06e-05,0.000416696,"T2_vs_CTL","down"
"17572","TRINITY_DN58222_c3_g1_i1",2.070142092,4.590108544,18.12510287,2.07e-05,0.000417252,"T2_vs_CTL","up"
"17573","TRINITY_DN51491_c0_g1_i1",-2.08993598,3.892594805,18.12116971,2.07e-05,0.000417611,"T2_vs_CTL","down"
"17574","TRINITY_DN62325_c0_g2_i1",-2.040710412,5.350123445,18.10608753,2.09e-05,0.000420426,"T2_vs_CTL","down"
"17575","TRINITY_DN57667_c0_g1_i1",-3.307651001,-0.356479262,18.08894243,2.11e-05,0.00042372,"T2_vs_CTL","down"
"17576","TRINITY_DN60083_c0_g1_i4",2.064201317,7.367728534,18.07193811,2.13e-05,0.000427008,"T2_vs_CTL","up"
"17577","TRINITY_DN4380_c0_g1_i1",2.343416976,2.478812889,18.06318873,2.14e-05,0.00042819,"T2_vs_CTL","up"
"17578","TRINITY_DN51415_c0_g1_i1",2.699504106,1.592906032,18.06211443,2.14e-05,0.00042819,"T2_vs_CTL","up"
"17579","TRINITY_DN59513_c0_g1_i1",-2.423832278,2.025764732,18.04325926,2.16e-05,0.000431935,"T2_vs_CTL","down"
"17580","TRINITY_DN41673_c0_g1_i1",-2.053428688,4.689327676,18.03037009,2.17e-05,0.000434351,"T2_vs_CTL","down"
"17581","TRINITY_DN61616_c3_g1_i1",-2.385832771,2.211712671,18.02628942,2.18e-05,0.000434764,"T2_vs_CTL","down"
"17582","TRINITY_DN12269_c0_g1_i1",4.769987022,-0.60485071,18.01515509,2.19e-05,0.000436793,"T2_vs_CTL","up"
"17583","TRINITY_DN53236_c0_g1_i1",2.384977923,2.360702892,18.00459188,2.2e-05,0.000438702,"T2_vs_CTL","up"
"17584","TRINITY_DN36714_c0_g1_i1",-2.087207867,3.924007646,18.00148481,2.21e-05,0.000438896,"T2_vs_CTL","down"
"17585","TRINITY_DN54787_c0_g1_i4",4.921026055,-1.383966361,17.99604543,2.21e-05,0.00043963,"T2_vs_CTL","up"
"17586","TRINITY_DN37862_c0_g1_i1",2.449823571,1.972229915,17.98988096,2.22e-05,0.000440534,"T2_vs_CTL","up"
"17587","TRINITY_DN32971_c0_g1_i1",2.892425896,1.021796917,17.98064358,2.23e-05,0.000442153,"T2_vs_CTL","up"
"17588","TRINITY_DN29881_c0_g1_i1",2.730796554,1.686951695,17.97221506,2.24e-05,0.00044359,"T2_vs_CTL","up"
"17589","TRINITY_DN28972_c0_g1_i1",-2.027291591,5.595553504,17.95775237,2.26e-05,0.000446445,"T2_vs_CTL","down"
"17590","TRINITY_DN52164_c43_g1_i1",2.081785373,4.349676739,17.94567896,2.27e-05,0.000448756,"T2_vs_CTL","up"
"17591","TRINITY_DN50584_c0_g1_i1",-2.749994688,0.819153945,17.93826877,2.28e-05,0.000449976,"T2_vs_CTL","down"
"17592","TRINITY_DN56887_c0_g1_i6",4.318391016,-0.810762964,17.90730181,2.32e-05,0.000456819,"T2_vs_CTL","up"
"17593","TRINITY_DN1620_c0_g1_i1",2.053629968,4.509179961,17.8956907,2.33e-05,0.000459075,"T2_vs_CTL","up"
"17594","TRINITY_DN65302_c2_g1_i1",-2.020391418,5.838526282,17.89166889,2.34e-05,0.000459388,"T2_vs_CTL","down"
"17595","TRINITY_DN43615_c0_g1_i1",-2.1245733,9.994995224,17.88992559,2.34e-05,0.000459388,"T2_vs_CTL","down"
"17596","TRINITY_DN12522_c0_g1_i1",-2.050107707,4.572916738,17.88604044,2.35e-05,0.000459788,"T2_vs_CTL","down"
"17597","TRINITY_DN62525_c0_g1_i1",2.281047781,2.613157901,17.87011853,2.37e-05,0.000463108,"T2_vs_CTL","up"
"17598","TRINITY_DN93985_c0_g1_i1",4.250600498,-1.058473191,17.86624586,2.37e-05,0.00046351,"T2_vs_CTL","up"
"17599","TRINITY_DN52564_c0_g1_i1",-2.585958667,1.27866861,17.86251676,2.37e-05,0.000463877,"T2_vs_CTL","down"
"17600","TRINITY_DN35045_c0_g1_i1",2.028334478,5.471225385,17.85431553,2.38e-05,0.000464421,"T2_vs_CTL","up"
"17601","TRINITY_DN61321_c0_g1_i1",-2.082561137,3.782968203,17.85277902,2.39e-05,0.000464421,"T2_vs_CTL","down"
"17602","TRINITY_DN55950_c0_g1_i1",2.694799525,1.108443527,17.85125887,2.39e-05,0.000464421,"T2_vs_CTL","up"
"17603","TRINITY_DN50079_c0_g1_i1",3.285614883,0.571774556,17.84986622,2.39e-05,0.000464421,"T2_vs_CTL","up"
"17604","TRINITY_DN50190_c0_g1_i1",2.098462942,3.636885574,17.84921827,2.39e-05,0.000464421,"T2_vs_CTL","up"
"17605","TRINITY_DN53495_c0_g1_i1",-2.393075161,2.047871729,17.83734653,2.41e-05,0.000466785,"T2_vs_CTL","down"
"17606","TRINITY_DN57103_c0_g1_i1",-2.903850454,0.438586774,17.83183002,2.41e-05,0.000467599,"T2_vs_CTL","down"
"17607","TRINITY_DN46878_c0_g1_i2",2.04044364,7.241369068,17.81336001,2.44e-05,0.000471614,"T2_vs_CTL","up"
"17608","TRINITY_DN56760_c0_g1_i2",-2.02975401,5.03949478,17.79024473,2.47e-05,0.000476827,"T2_vs_CTL","down"
"17609","TRINITY_DN45028_c0_g1_i1",2.810674934,1.398357097,17.78207961,2.48e-05,0.000478326,"T2_vs_CTL","up"
"17610","TRINITY_DN58623_c0_g1_i1",-4.207776592,-0.136697217,17.76671009,2.5e-05,0.00048165,"T2_vs_CTL","down"
"17611","TRINITY_DN50782_c0_g1_i1",-2.070252964,3.912884754,17.75781604,2.51e-05,0.00048335,"T2_vs_CTL","down"
"17612","TRINITY_DN43671_c0_g1_i1",2.116248069,3.797531127,17.75164374,2.52e-05,0.000484363,"T2_vs_CTL","up"
"17613","TRINITY_DN63580_c0_g2_i2",2.534556271,1.776455836,17.73661268,2.54e-05,0.000487645,"T2_vs_CTL","up"
"17614","TRINITY_DN47667_c0_g1_i1",-2.017039401,6.296212616,17.7229136,2.56e-05,0.000490606,"T2_vs_CTL","down"
"17615","TRINITY_DN39416_c0_g1_i1",-3.505246848,-0.595306331,17.7166244,2.56e-05,0.000491667,"T2_vs_CTL","down"
"17616","TRINITY_DN58922_c0_g1_i3",-2.019521275,6.820675304,17.70491821,2.58e-05,0.000494136,"T2_vs_CTL","down"
"17617","TRINITY_DN55950_c3_g1_i1",2.022611532,5.309171035,17.68776465,2.6e-05,0.000498042,"T2_vs_CTL","up"
"17618","TRINITY_DN58087_c0_g1_i1",-2.090186738,3.505852768,17.67810686,2.62e-05,0.000500006,"T2_vs_CTL","down"
"17619","TRINITY_DN48060_c0_g1_i1",2.091136204,3.595689987,17.6755368,2.62e-05,0.000500111,"T2_vs_CTL","up"
"17620","TRINITY_DN109525_c0_g1_i1",-2.932392521,0.444314103,17.63437469,2.68e-05,0.00051047,"T2_vs_CTL","down"
"17621","TRINITY_DN51558_c0_g1_i1",-2.026018158,4.767356183,17.5993548,2.73e-05,0.000519365,"T2_vs_CTL","down"
"17622","TRINITY_DN56109_c0_g1_i1",-2.016281337,5.052348942,17.57300395,2.76e-05,0.000526014,"T2_vs_CTL","down"
"17623","TRINITY_DN30882_c0_g1_i1",-2.022621571,4.816674638,17.56153907,2.78e-05,0.000528594,"T2_vs_CTL","down"
"17624","TRINITY_DN51828_c0_g1_i1",-2.016132819,5.028644178,17.55003093,2.8e-05,0.0005312,"T2_vs_CTL","down"
"17625","TRINITY_DN35994_c0_g1_i1",-2.027829713,5.071479272,17.54445754,2.81e-05,0.000532156,"T2_vs_CTL","down"
"17626","TRINITY_DN59107_c0_g1_i1",2.012225938,5.215713849,17.52681519,2.83e-05,0.000536509,"T2_vs_CTL","up"
"17627","TRINITY_DN27314_c0_g1_i1",-1.999638171,5.960725199,17.52459937,2.84e-05,0.000536528,"T2_vs_CTL","down"
"17628","TRINITY_DN46399_c0_g1_i1",-2.021958215,4.674062268,17.48440059,2.9e-05,0.000547374,"T2_vs_CTL","down"
"17629","TRINITY_DN29238_c0_g1_i1",-2.759021586,0.771074003,17.47444778,2.91e-05,0.000549432,"T2_vs_CTL","down"
"17630","TRINITY_DN63442_c1_g1_i1",-2.023656308,4.620710402,17.47250031,2.91e-05,0.000549432,"T2_vs_CTL","down"
"17631","TRINITY_DN5750_c0_g1_i1",-1.998576475,6.235423363,17.46973792,2.92e-05,0.000549432,"T2_vs_CTL","down"
"17632","TRINITY_DN123952_c0_g1_i1",5.780702617,-1.037233401,17.46870275,2.92e-05,0.000549432,"T2_vs_CTL","up"
"17633","TRINITY_DN57935_c0_g1_i1",4.716021491,-0.661550952,17.45204668,2.95e-05,0.000553645,"T2_vs_CTL","up"
"17634","TRINITY_DN25243_c0_g1_i1",2.036383755,7.780795237,17.43883226,2.97e-05,0.000556882,"T2_vs_CTL","up"
"17635","TRINITY_DN27330_c0_g1_i1",-2.758449022,0.627044109,17.43450016,2.97e-05,0.000557528,"T2_vs_CTL","down"
"17636","TRINITY_DN62516_c0_g2_i2",-2.447645342,1.729121318,17.43057701,2.98e-05,0.000558055,"T2_vs_CTL","down"
"17637","TRINITY_DN65228_c2_g1_i4",-2.008504558,4.933244508,17.42580041,2.99e-05,0.000558834,"T2_vs_CTL","down"
"17638","TRINITY_DN36292_c0_g1_i1",1.999992633,6.077364305,17.42041792,3e-05,0.000559793,"T2_vs_CTL","up"
"17639","TRINITY_DN6372_c0_g1_i1",-2.155906733,2.909208079,17.39328171,3.04e-05,0.000567208,"T2_vs_CTL","down"
"17640","TRINITY_DN27727_c0_g1_i1",-2.017953537,4.625664218,17.39116632,3.04e-05,0.000567208,"T2_vs_CTL","down"
"17641","TRINITY_DN53457_c0_g1_i3",-2.419259465,1.802646706,17.38410969,3.05e-05,0.000568685,"T2_vs_CTL","down"
"17642","TRINITY_DN42939_c0_g1_i1",2.521821401,1.605000373,17.35099873,3.11e-05,0.000577644,"T2_vs_CTL","up"
"17643","TRINITY_DN64648_c1_g1_i1",2.010553226,5.019579305,17.34965657,3.11e-05,0.000577644,"T2_vs_CTL","up"
"17644","TRINITY_DN46585_c0_g1_i1",-2.42789372,1.702432216,17.34806881,3.11e-05,0.000577644,"T2_vs_CTL","down"
"17645","TRINITY_DN51670_c0_g1_i1",2.629288195,1.343440942,17.33304304,3.14e-05,0.000581585,"T2_vs_CTL","up"
